,DATE,kg_avg_price,fe_doy_sin,fe_doy_cos,fe_doy2_sin,fe_doy2_cos,fe_week_sin,fe_week_cos,fe_summer_ind,fe_stage_spring_facility,fe_stage_spring_openfield,fe_stage_semi_highland_1,fe_stage_highland,fe_stage_semi_highland_2,fe_stage_autumn
1072,2014-07-16,467.4020950585265,-0.2447723008972595,-0.9695805901076308,0.4746529438919349,0.8801730414269229,0.9749279121818236,-0.2225209339563143,0.8007374029168081,0,0,0,1,0,0
1073,2014-07-17,597.756070226691,-0.2614143985111562,-0.965226663665613,0.5046482954181526,0.8633250245021008,0.4338837391175582,-0.900968867902419,0.8124878481707274,0,0,0,1,0,0
1074,2014-07-18,635.9848919681183,-0.2779791393987801,-0.9605871111248128,0.5340463569360717,0.8454551961182272,-0.433883739117558,-0.9009688679024191,0.8240037097874371,0,0,0,1,0,0
1075,2014-07-19,734.1249264752072,-0.2944616217868012,-0.9556633054034704,0.5628123335824821,0.8265847065893737,-0.9749279121818236,-0.2225209339563146,0.835270211411272,0,0,0,1,0,0
1076,2014-07-21,569.9686630855474,-0.3271603271220951,-0.9449688462364056,0.6183126337097825,0.7859322407147274,0.0,1.0,0.8569968914352789,0,0,0,1,0,0
1077,2014-07-22,588.6990482820562,-0.343366873996388,-0.939201357453208,0.6449812683237445,0.7641983796838971,0.7818314824680298,0.6234898018587336,0.8674284731834108,0,0,0,1,0,0
1078,2014-07-23,588.3281528615745,-0.3594718130884232,-0.9331559438780432,0.6708865180801582,0.7415600311898435,0.9749279121818236,-0.2225209339563143,0.8775535639640376,0,0,0,1,0,0
1079,2014-07-24,635.6041131105399,-0.3754703786876202,-0.9268343944460494,0.6959977221267386,0.7180439894563502,0.4338837391175582,-0.900968867902419,0.8873585302803527,0,0,0,1,0,0
1080,2014-07-25,535.6201910207708,-0.3913578365610259,-0.9202385798054076,0.7202851594252706,0.6936780875245466,-0.433883739117558,-0.9009688679024191,0.8968300597468688,0,0,0,1,0,0
1081,2014-07-26,631.95269676532,-0.4071294853542516,-0.9133704517637858,0.7437200839287408,0.6684911643103645,-0.9749279121818236,-0.2225209339563146,0.9059551911095096,0,0,0,1,0,0
1082,2014-07-28,513.8237506133539,-0.4383067230125192,-0.898825465016444,0.7879224882631226,0.6157744331240536,0.0,1.0,0.9231163463866358,0,0,0,1,0,0
1083,2014-07-29,460.0466585627695,-0.4537030860313442,-0.8911529104063088,0.8086376511543126,0.5883070194512693,0.7818314824680298,0.6234898018587336,0.9311284654622024,0,0,0,1,0,0
1084,2014-07-30,480.5785167016913,-0.4689651910076318,-0.8832166493127127,0.8283957292921138,0.5601432992463508,0.9749279121818236,-0.2225209339563143,0.938746432156527,0,0,0,1,0,0
1085,2014-07-31,456.643101103835,-0.4840885216389758,-0.8750190302029955,0.847173337473877,0.5313166064347815,0.4338837391175582,-0.900968867902419,0.9459594689067654,0,0,0,1,0,0
1086,2014-08-01,474.615747947562,-0.4990686026885319,-0.8665624788845385,0.8649482509584342,0.5018610596210326,-0.433883739117558,-0.9009688679024191,0.9527573147659876,0,0,0,1,0,0
1087,2014-08-04,765.3715110683349,-0.5431052396834317,-0.8396646346181327,0.912052525275964,0.4100733972568043,0.0,1.0,0.9705653490349352,0,0,0,1,0,0
1088,2014-08-05,504.3478992323703,-0.5574684374327892,-0.8301981337405212,0.9256185127518922,0.3784578825324888,0.7818314824680298,0.6234898018587336,0.975610980064846,0,0,0,1,0,0
1089,2014-08-06,430.8755116870534,-0.5716666713027052,-0.8204859638785327,0.9380889596420648,0.3463944338433696,0.9749279121818236,-0.2225209339563143,0.9801986733067553,0,0,0,1,0,0
1090,2014-08-07,373.1091420270001,-0.5856957398073508,-0.8105309990194823,0.9494491062150135,0.3139210007430401,0.4338837391175582,-0.900968867902419,0.9843217347761178,0,0,0,1,0,0
1091,2014-08-08,576.3087681413092,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286,-0.433883739117558,-0.9009688679024191,0.987974130351234,0,0,0,1,0,0
1092,2014-08-09,439.6028061558837,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.2478983602727564,-0.9749279121818236,-0.2225209339563146,0.9911505004882848,0,0,0,1,0,0
1093,2014-08-11,523.9004774773183,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.1807024400923929,0.0,1.0,0.9960571761381908,0,0,0,1,0,0
1094,2014-08-12,439.0083565918666,-0.65316012232693,-0.7572198192083127,0.9891715794849548,0.1467637092037396,0.7818314824680298,0.6234898018587336,0.9977802450856064,0,0,0,1,0,0
1095,2014-08-13,342.23100738832113,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.112651272195629,0.9749279121818236,-0.2225209339563143,0.9990128332490112,0,0,0,1,0,0
1096,2014-08-14,341.0892960121677,-0.6788204829862355,-0.734304263829602,0.9969215500633252,0.0784055037566676,0.4338837391175582,-0.900968867902419,0.9997531169004024,0,0,0,1,0,0
1097,2014-08-15,416.1369272839579,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.0440669363834491,-0.433883739117558,-0.9009688679024191,1.0,0,0,0,1,0,0
1098,2014-08-16,483.67004480744953,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.0096762124072308,-0.9749279121818236,-0.2225209339563146,0.9997531169004024,0,0,0,1,0,0
1099,2014-08-18,521.8004311458147,-0.7277014757264236,-0.6858939875998223,0.998252133936544,-0.0590988755488295,0.0,1.0,0.9977802450856064,0,0,0,1,0,0
1100,2014-08-19,503.0106314845651,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.093401838931009,0.7818314824680298,0.6234898018587336,0.9960571761381908,0,0,0,1,0,0
1101,2014-08-20,518.2248987752067,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.1275942540647218,0.9749279121818236,-0.2225209339563143,0.9938461733264412,0,0,0,1,0,0
1102,2014-08-21,377.1489149252086,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.1616356516011078,0.4338837391175582,-0.900968867902419,0.9911505004882848,0,0,0,1,0,0
1103,2014-08-22,485.6543442800149,-0.7731383255706026,-0.6342374393978054,0.9807065438204116,-0.1954857409322303,-0.433883739117558,-0.9009688679024191,0.987974130351234,0,0,0,1,0,0
1104,2014-08-23,404.2172378422116,-0.7839338166829201,-0.620844401650647,0.973401842704431,-0.2291044578781002,-0.9749279121818236,-0.2225209339563146,0.9843217347761178,0,0,0,1,0,0
1105,2014-08-25,495.7474592474028,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.2954889342239821,0.0,1.0,0.975610980064846,0,0,0,1,0,0
1106,2014-08-26,461.6719607344323,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,0.7818314824680298,0.6234898018587336,0.9705653490349352,0,0,0,1,0,0
1107,2014-08-27,500.3221472181615,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019,0.9749279121818236,-0.2225209339563143,0.9650691177896804,0,0,0,1,0,0
1108,2014-08-28,553.9701580369889,-0.8343701235229537,-0.5512045872199277,0.9198172790502196,-0.3923470060554182,0.4338837391175582,-0.900968867902419,0.9591302497107984,0,0,0,1,0,0
1109,2014-08-29,516.7004028854213,-0.8437282590292712,-0.5367705514607103,0.905776965764254,-0.4237547501691298,-0.433883739117558,-0.9009688679024191,0.9527573147659876,0,0,0,1,0,0
1110,2014-08-30,520.4697439029711,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,-0.9749279121818236,-0.2225209339563146,0.9459594689067654,0,0,0,1,0,0
1111,2014-09-04,795.4668134680335,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0.4338837391175582,-0.900968867902419,0.9059551911095096,0,0,0,1,0,0
1112,2014-09-05,536.0049112906049,-0.9020987014301836,-0.4315297589714714,0.7785648703932891,-0.6275641342440474,-0.433883739117558,-0.9009688679024191,0.8968300597468688,0,0,0,1,0,0
1113,2014-09-06,742.992730715647,-0.9093882203647924,-0.4159483918249421,0.756517135610563,-0.6539738706764888,-0.9749279121818236,-0.2225209339563146,0.8873585302803527,0,0,0,1,0,0
1114,2014-09-11,699.1127411536503,-0.9417589340994617,-0.3362887301766828,0.6334058321617086,-0.7738197799123084,0.4338837391175582,-0.900968867902419,0.835270211411272,0,0,0,1,0,0
1115,2014-09-12,559.9246146788096,-0.9474042892438844,-0.3200392362231385,0.6064130902482765,-0.7951497745554202,-0.433883739117558,-0.9009688679024191,0.8240037097874371,0,0,0,1,0,0
1116,2014-09-13,436.1136079386855,-0.9527692922168512,-0.3036950375106588,0.578702611877601,-0.8155386483827991,-0.9749279121818236,-0.2225209339563146,0.8124878481707274,0,0,0,1,0,0
1117,2014-09-15,440.1681685720157,-0.9626519747161488,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,0.0,1.0,0.7887672852587113,0,0,0,1,0,0
1118,2014-09-16,459.40498492954777,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752,0.7818314824680298,0.6234898018587336,0.7765925101265281,0,0,0,1,0,0
1119,2014-09-17,414.8530019036152,-0.97139528468375,-0.2374683155584684,0.461351203990578,-0.8872175982116474,0.9749279121818236,-0.2225209339563143,0.7642281651714905,0,0,0,1,0,0
1120,2014-09-18,470.2674440462264,-0.9753363880767836,-0.2207236509605022,0.4305596169818739,-0.9025621398133328,0.4338837391175582,-0.900968867902419,0.751689380082437,0,0,0,1,0,0
1121,2014-09-19,468.6784274629101,-0.978988873740932,-0.2039136706831147,0.3992584296048835,-0.9168384298170764,-0.433883739117558,-0.9009688679024191,0.7389912962803088,0,0,0,1,0,0
1122,2014-09-20,450.447015058027,-0.9823516608469236,-0.1870433490699165,0.3674846892184069,-0.9300295711374188,-0.9749279121818236,-0.2225209339563146,0.7261490370736908,0,0,0,1,0,0
1123,2014-09-22,432.6709690236845,-0.9882042449941422,-0.15314166701312,0.3026704908556892,-0.9530952596488852,0.0,1.0,0.7000922199176512,0,0,0,1,0,0
1124,2014-09-23,411.78779489973584,-0.9906923101615608,-0.136120338622667,0.2697067454601279,-0.962942506826501,0.7818314824680298,0.6234898018587336,0.6869075574573877,0,0,0,1,0,0
1125,2014-09-24,449.6985408556419,-0.9928872135356962,-0.1190587300340498,0.2364237814212129,-0.9716500376053584,0.9749279121818236,-0.2225209339563143,0.6736384553447267,0,0,0,1,0,0
1126,2014-09-25,507.6586428385514,-0.994788305609327,-0.1019618900517457,0.2028609916826013,-0.9792075459541514,0.4338837391175582,-0.900968867902419,0.6602995202173131,0,0,0,1,0,0
1127,2014-09-26,433.7595344899025,-0.9963950238187232,-0.0848348779057653,0.1690581003831471,-0.9856060869814276,-0.433883739117558,-0.9009688679024191,0.6469051754643523,0,0,0,1,0,0
1128,2014-09-27,399.33924606096303,-0.9977068927101168,-0.0676827617545516,0.1350551158403456,-0.9908380875225532,-0.9749279121818236,-0.2225209339563146,0.6334696366573507,0,0,0,1,0,0
1129,2014-09-29,428.16961358174507,-0.9994446170919858,-0.0333235257116313,0.0666100367900326,-0.9977790852682924,0.0,1.0,0.6065306597126334,0,0,0,1,0,0
1130,2014-09-30,464.001866540678,-0.9998699583618592,-0.0161265732706577,0.0322489522893041,-0.9994798672690922,0.7818314824680298,0.6234898018587336,0.5930544067956073,0,0,0,1,0,0
1131,2014-10-01,388.4297681550023,-0.9999994220246924,0.0010751512827982,-0.0021503013227746,-0.9999976880994382,0.9749279121818236,-0.2225209339563143,0.5795912885442627,0,0,0,0,1,0
1132,2014-10-02,321.9072039520001,-0.999832969770105,0.0182765576816912,-0.0365470098881199,-0.9993319348786156,0.4338837391175582,-0.900968867902419,0.5661541495171976,0,0,0,0,1,0
1133,2014-10-03,323.6410245953452,-0.9993706508539968,0.0354725557531255,-0.0709004622609115,-0.9974833955766828,-0.433883739117558,-0.9009688679024191,0.5527555015877842,0,0,0,0,1,0
1134,2014-10-04,362.3949268008472,-0.9986126020839734,0.052658056924614,-0.1051699984923495,-0.9944542580818482,-0.9749279121818236,-0.2225209339563146,0.5394075072376265,0,0,0,0,1,0
1135,2014-10-06,373.6761498357168,-0.9962102997023295,0.0869772313136861,-0.1732952273485721,-0.9848699224660112,0.0,1.0,0.5129102907232946,0,0,0,0,1,0
1136,2014-10-07,346.02161605068846,-0.9945667569706336,0.1041007489354256,-0.2070702885338407,-0.9783260681421668,0.7818314824680298,0.6234898018587336,0.4997835137030315,0,0,0,0,1,0
1137,2014-10-08,315.06446792928256,-0.9926289059345096,0.121193461470736,-0.2406002661322256,-0.9706242897934824,0.9749279121818236,-0.2225209339563143,0.4867522559599717,0,0,0,0,1,0
1138,2014-10-09,286.57109665670674,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660336,0.4338837391175582,-0.900968867902419,0.473826726395364,0,0,0,0,1,0
1139,2014-10-10,287.97220099120113,-0.9878726596350428,0.1552662498599956,-0.3067665664015059,-0.9517847833088268,-0.433883739117558,-0.9009688679024191,0.4610167107835354,0,0,0,0,1,0
1140,2014-10-11,306.7953000834175,-0.9850556718215012,0.172236243027682,-0.3393245761752893,-0.9406693531754186,-0.9749279121818236,-0.2225209339563146,0.448331563940943,0,0,0,0,1,0
1141,2014-10-13,267.4575165686421,-0.9785481345802032,0.2060183203251708,-0.4031976860870853,-0.9151129033807908,0.0,1.0,0.4233711028530494,0,0,0,0,1,0
1142,2014-10-14,367.0115043993448,-0.9748595108374124,0.2228204077947995,-0.4344371874948622,-0.9007021317403184,0.7818314824680298,0.6234898018587336,0.4111122905071874,0,0,0,0,1,0
1143,2014-10-15,345.48665136030723,-0.9708824104813836,0.239556559120927,-0.4651624991319035,-0.8852253099642835,0.9749279121818236,-0.2225209339563143,0.39901134372866,0,0,0,0,1,0
1144,2014-10-16,381.610654626908,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,-0.8687007560596847,0.4338837391175582,-0.900968867902419,0.3870753885499897,0,0,0,0,1,0
1145,2014-10-17,374.43591254265215,-0.9620675724981452,0.2728112643340191,-0.5249257416559593,-0.8511480281049478,-0.433883739117558,-0.9009688679024191,0.3753110988513995,0,0,0,0,1,0
1146,2014-10-18,311.2476133821468,-0.957232443323312,0.2893199776186952,-0.5538929381563792,-0.8325879011014353,-0.9749279121818236,-0.2225209339563146,0.3637246969042016,0,0,0,0,1,0
1147,2014-10-20,346.883939032162,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648,0.0,1.0,0.3411081980965921,0,0,0,0,1,0
1148,2014-10-21,386.181577144396,-0.9410336347451196,0.3383130181923076,-0.6367278583821979,-0.7710886034432227,0.7818314824680298,0.6234898018587336,0.3300883075351398,0,0,0,0,0,1
1149,2014-10-22,402.5583948920991,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568,0.9749279121818236,-0.2225209339563143,0.3192667256288431,0,0,0,0,0,1
1150,2014-10-23,331.6245628621785,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638,0.4338837391175582,-0.900968867902419,0.3086474612366189,0,0,0,0,0,1
1151,2014-10-24,284.51566210331004,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804,-0.433883739117558,-0.9009688679024191,0.2982340961814215,0,0,0,0,0,1
1152,2014-10-25,274.1857555389409,-0.9155458729775467,0.4022135682368036,-0.7364899449095569,-0.6764484910524362,-0.9749279121818236,-0.2225209339563146,0.2880297924974456,0,0,0,0,0,1
1153,2014-10-27,280.36936626201697,-0.9011686968561567,0.4334685453485363,-0.7812565682797488,-0.6242100403868479,0.0,1.0,0.2682589673008851,0,0,0,0,0,1
1154,2014-10-28,287.21184748175017,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242,0.7818314824680298,0.6234898018587336,0.258696746701885,0,0,0,0,0,1
1155,2014-10-29,319.07047501720524,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,-0.5690172620911411,0.9749279121818236,-0.2225209339563143,0.2493522087772961,0,0,0,0,0,1
1156,2014-10-30,304.0918201679038,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,-0.5403941192199728,0.4338837391175582,-0.900968867902419,0.2402265507324824,0,0,0,0,0,1
1157,2014-10-31,304.2071889274879,-0.8692328164574792,0.4944029842076181,-0.8595025968555411,-0.5111313784132033,-0.433883739117558,-0.9009688679024191,0.2313206080041767,0,0,0,0,0,1
1158,2014-11-01,349.3000129271761,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911,-0.9749279121818236,-0.2225209339563146,0.2226348658788909,0,0,0,0,0,1
1159,2014-11-03,352.0154730864244,-0.8425720899866032,0.5385835804920232,-0.9075909860952636,-0.4198554536487849,0.0,1.0,0.2059242464341987,0,0,0,0,0,1
1160,2014-11-04,289.4517188042305,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,-0.3883876183121974,0.7818314824680298,0.6234898018587336,0.1978986990836146,0,0,0,0,0,1
1161,2014-11-05,277.1494966489438,-0.8235472349556007,0.5672476988027229,-0.9343105477678196,-0.3564600964060307,0.9749279121818236,-0.2225209339563143,0.1900920380007587,0,0,0,0,0,1
1162,2014-11-06,304.3260936989427,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.3241106766040965,0.4338837391175582,-0.900968867902419,0.1825031849518363,0,0,0,0,0,1
1163,2014-11-07,316.57456851389765,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.2913776469287574,-0.433883739117558,-0.9009688679024191,0.1751307883451509,0,0,0,0,0,1
1164,2014-11-08,309.6662727392339,-0.7931896839451843,0.6089746507720486,-0.9660648215530204,-0.2582997494341228,-0.9749279121818236,-0.2225209339563146,0.1679732367575336,0,0,0,0,0,1
1165,2014-11-10,309.5207381815586,-0.7717727365467837,0.6358984534680745,-0.9815381791978468,-0.1912663137538222,0.0,1.0,0.1542950055015683,0,0,0,0,0,1
1166,2014-11-11,281.0934911347239,-0.7607200913564104,0.6490800741100398,-0.98753650654923,-0.1573901147866107,0.7818314824680298,0.6234898018587336,0.1477699265043177,0,0,0,0,0,1
1167,2014-11-12,295.06678368529214,-0.7494423368521953,0.6620696215153815,-0.992366008614672,-0.1233276325329588,0.9749279121818236,-0.2225209339563143,0.1414509211393686,0,0,0,0,0,1
1168,2014-11-13,305.069860520482,-0.7379428103031386,0.6748632518680403,-0.9960209693076332,-0.0891191825561879,0.4338837391175582,-0.900968867902419,0.1353352832366127,0,0,0,0,0,1
1169,2014-11-14,306.6768235560575,-0.7262249146041543,0.6874571793269664,-0.998497062701478,-0.0548052531836224,-0.433883739117558,-0.9009688679024191,0.1294201282977755,0,0,0,0,0,1
1170,2014-11-15,309.03807545028246,-0.7142921172691032,0.699847677146407,-0.999791358149542,-0.0204264575855568,-0.9749279121818236,-0.2225209339563146,0.1237024067768548,0,0,0,0,0,1
1171,2014-11-17,296.33496263770127,-0.6897960046655887,0.7240037789593305,-0.9988298281778684,0.0483629438947822,0.0,1.0,0.1128463189671638,0,0,0,0,0,1
1172,2014-11-18,254.84890746450748,-0.6772399381909491,0.7357622347736527,-0.996575140802686,0.082692132238239,0.7818314824680298,0.6234898018587336,0.1077011451900321,0,0,0,0,0,1
1173,2014-11-19,259.9845495401609,-0.6644834655228552,0.7473029667054297,-0.9931409302238696,0.116923448093473,0.9749279121818236,-0.2225209339563143,0.1027398149024943,0,0,0,0,0,1
1174,2014-11-20,309.5186644626492,-0.6515303615068021,0.75862255966641,-0.9885312610933432,0.1510163760696315,0.4338837391175582,-0.900968867902419,0.0979586452573397,0,0,0,0,0,1
1175,2014-11-21,304.2431959769303,-0.6383844591746642,0.769717664006921,-0.9827515893084884,0.1849305645685428,-0.433883739117558,-0.9009688679024191,0.093353863304629,0,0,0,0,0,1
1176,2014-11-22,286.68996978094896,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,0.2186258735439368,-0.9749279121818236,-0.2225209339563146,0.0889216174593863,0,0,0,0,0,1
1177,2014-11-24,257.8090931989031,-0.5978291414589552,0.801623551065242,-0.9584678386132248,0.2852006352448972,0.0,1.0,0.080559000939185,0,0,0,0,0,1
1178,2014-11-25,254.01492332007112,-0.5839514998576998,0.8117885474764613,-0.948090279732366,0.3180012916278857,0.7818314824680298,0.6234898018587336,0.0766206321804935,0,0,0,0,0,1
1179,2014-11-26,293.97093192075647,-0.5699010576127624,0.821713322596059,-0.936590583203982,0.3504255690637097,0.9749279121818236,-0.2225209339563143,0.0728388237369676,0,0,0,0,0,1
1180,2014-11-27,257.597267719256,-0.5556819724760489,0.8313949395234058,-0.9239823598019432,0.3824350909302552,0.4338837391175582,-0.900968867902419,0.0692094902133194,0,0,0,0,0,1
1181,2014-11-28,299.1171087313551,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,0.4139919715004559,-0.433883739117558,-0.9009688679024191,0.0657285286165304,0,0,0,0,0,1
1182,2014-11-29,368.9871097951538,-0.5267547528105542,0.8500173118187018,-0.895501317943504,0.4450588607829839,-0.9749279121818236,-0.2225209339563146,0.0623918271307013,0,0,0,0,0,1
1183,2014-12-01,314.71514178987417,-0.4972040784469378,0.8676336233547726,-0.8627819522593745,0.5055762087514626,0.0,1.0,0.0561347628341337,0,0,0,0,0,1
1184,2014-12-02,305.987293480811,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,0.5349550405091192,0.7818314824680298,0.6234898018587336,0.0532062053822325,0,0,0,0,0,1
1185,2014-12-03,292.4046696755393,-0.4670649248774303,0.8842230238742036,-0.8259791204413983,0.5637007118984807,0.9749279121818236,-0.2225209339563143,0.0504055333627536,0,0,0,0,0,1
1186,2014-12-04,321.29782157128164,-0.451785789832884,0.8921264484954345,-0.8061001043286311,0.5917792002101544,0.4338837391175582,-0.900968867902419,0.0477287077631641,0,0,0,0,0,1
1187,2014-12-05,295.26753048680274,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,0.6191572723971441,-0.433883739117558,-0.9009688679024191,0.0451717245647246,0,0,0,0,0,1
1188,2014-12-06,485.6367034834324,-0.4208310085956556,0.9071390534005044,-0.7635044855580851,0.6458025244087264,-0.9749279121818236,-0.2225209339563146,0.0427306205788496,0,0,0,0,0,1
1189,2014-12-08,335.1142029494382,-0.3893781415452015,0.9210779895789526,-0.717295271600886,0.6967693257736101,0.0,1.0,0.0381804338005357,0,0,0,0,0,1
1190,2014-12-09,302.58224276927854,-0.3734765374130707,0.9276396261490468,-0.6929032710826029,0.7210305520038863,0.7818314824680298,0.6234898018587336,0.0360636756174023,0,0,0,0,0,1
1191,2014-12-10,287.1608856815535,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,0.7444383832097442,0.9749279121818236,-0.2225209339563143,0.0340474547345993,0,0,0,0,0,1
1192,2014-12-11,278.3286449773056,-0.3413465142450361,0.9399375283564132,-0.641688797825113,0.7669651144255266,0.4338837391175582,-0.900968867902419,0.0321280855748041,0,0,0,0,0,1
1193,2014-12-12,291.3275997528678,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,-0.433883739117558,-0.9009688679024191,0.0303019500674343,0,0,0,0,0,1
1194,2014-12-13,341.2595547920632,-0.3088124812662537,0.9511229423235356,-0.587437271616382,0.8092697028283593,-0.9749279121818236,-0.2225209339563146,0.0285655007845503,0,0,0,0,0,1
1195,2014-12-15,396.57757452418906,-0.2759129450029604,0.9611826292540836,-0.5304054598463659,0.8477440935595867,0.0,1.0,0.0253478407929008,0,0,0,0,0,1
1196,2014-12-16,292.60710937694006,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017396,0.7818314824680298,0.6234898018587336,0.0238599118793802,0,0,0,0,0,1
1197,2014-12-17,328.3405041676314,-0.2426868445825954,0.9701046827361176,-0.4708632887360563,0.8822061909330864,0.9749279121818236,-0.2225209339563143,0.0224482367321429,0,0,0,0,0,1
1198,2014-12-18,327.0994696287401,-0.225963608248019,0.974135744004672,-0.4402384552773285,0.8978808954950716,0.4338837391175582,-0.900968867902419,0.021109656453671,0,0,0,0,0,1
1199,2014-12-19,498.8146129858903,-0.2091735056463563,0.9778785428342386,-0.4090925658019766,0.9124928890712274,-0.433883739117558,-0.9009688679024191,0.0198410947443702,0,0,0,0,0,1
1200,2014-12-20,419.9422360937954,-0.1923215052390948,0.9813319716704276,-0.3774624838618108,0.9260248772451376,-0.9749279121818236,-0.2225209339563146,0.0186395588695301,0,0,0,0,0,1
1201,2014-12-22,283.0697058431832,-0.1584517749608363,0.9873667175937016,-0.3129000178799537,0.949786070023521,0.0,1.0,0.0164260155188855,0,0,0,0,0,1
1202,2014-12-23,351.6969580063958,-0.141444067687942,0.989946248902378,-0.2800440484743445,0.9599871514317776,0.7818314824680298,0.6234898018587336,0.0154084455711887,0,0,0,0,0,1
1203,2014-12-24,297.65384926292904,-0.1243945048397999,0.9922328391893008,-0.2468566254334839,0.969052014331322,0.9749279121818236,-0.2225209339563143,0.0144467767640457,0,0,0,0,0,1
1204,2014-12-25,312.9897836158859,-0.1073081316563624,0.994225811815616,-0.2133770286209279,0.9769699297608416,0.4338837391175582,-0.900968867902419,0.0135384401366523,0,0,0,0,0,1
1205,2014-12-26,263.85111320984504,-0.0901900042703451,0.99592457702866,-0.179644883710313,0.9837315262594304,-0.433883739117558,-0.9009688679024191,0.0126809511496068,0,0,0,0,0,1
1206,2014-12-27,375.6803384854503,-0.0730451882110474,0.9973286321364752,-0.1457001152853506,0.9893288009584252,-0.9749279121818236,-0.2225209339563146,0.0118719091278277,0,0,0,0,0,1
1207,2014-12-29,364.0344582257447,-0.0386957901765268,0.999251037438848,-0.0773336169568209,0.9970052716452285,0.0,1.0,0.0103899781147773,0,0,0,0,0,1
1208,2014-12-30,373.3095682114768,-0.0215013727408137,0.999768818762748,-0.0429928040537219,0.9990753819405211,0.7818314824680298,0.6234898018587336,0.0097126998429016,0,0,0,0,0,1
1209,2014-12-31,364.4448336594487,-0.0043005927029819,0.9999907524084426,-0.0086011058657144,0.999963009804806,0.9749279121818236,-0.2225209339563143,0.0090750878156515,0,0,0,0,0,1
1210,2015-01-03,472.45556026173386,0.0515843668694083,0.9986686402879996,0.1030313790431787,0.9946781061893646,-0.9749279121818236,-0.2225209339563146,0.0072532058010343,0,0,0,0,0,0
1211,2015-01-05,351.6672370595759,0.0859061042613327,0.9963032375991964,0.1711770596101998,0.985240282501282,0.0,1.0,0.0063025210714774,0,0,0,0,0,0
1212,2015-01-06,330.1813707814269,0.1030313790431787,0.9946781061893646,0.2049661139694953,0.9787690698649216,0.7818314824680298,0.6234898018587336,0.0058706306788869,0,0,0,0,0,0
1213,2015-01-07,291.3438316749846,0.1201261651823505,0.9927586335250792,0.2385125751940764,0.9711394088771652,0.9749279121818236,-0.2225209339563143,0.0054656365237319,0,0,0,0,0,0
1214,2015-01-08,282.68882497525004,0.1371854040566005,0.9905453876091832,0.2717767384711357,0.9623603298276544,0.4338837391175582,-0.900968867902419,0.0050860692310127,0,0,0,0,0,0
1215,2015-01-09,272.88284880613253,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,-0.433883739117558,-0.9009688679024191,0.0047305247785057,0,0,0,0,0,0
1216,2015-01-10,304.7985780926485,0.1711770596101998,0.985240282501282,0.3373010691361842,0.9413968285264122,-0.9749279121818236,-0.2225209339563146,0.0043976626339341,0,0,0,0,0,0
1217,2015-01-12,272.892244625578,0.2049661139694953,0.9787690698649216,0.4012289854475009,0.9159777842484876,0.0,1.0,0.0037949292693038,0,0,0,0,0,0
1218,2015-01-13,284.3661387778698,0.2217721575564818,0.975098513039961,0.4324994021339788,0.901634220265486,0.7818314824680298,0.6234898018587336,0.0035226774101574,0,0,0,0,0,0
